Date,Cl,EC,Location,X2,WYT,Month
9/11/2020,125.5588889,595.75,TRP,86.3,D,September
9/12/2020,95.03865,540.4267042,HRO,86.25,D,September
9/12/2020,126.7490909,593.3333333,TRP,86.25,D,September
9/13/2020,99.11976,559.7539583,HRO,86.18,D,September
9/13/2020,128.44,596.125,TRP,86.18,D,September
9/14/2020,103.03059,578.5870917,HRO,86.08,D,September
9/14/2020,126.24,588.6666667,TRP,86.08,D,September
9/15/2020,105.78237,591.1041917,HRO,86.07,D,September
9/15/2020,118.285,578.4583333,TRP,86.07,D,September
9/16/2020,105.68409,590.1039167,HRO,86.2,D,September
9/17/2020,102.2364375,580.1376167,HRO,86.42,D,September
9/17/2020,54.605,533.4166667,TRP,86.42,D,September
9/18/2020,98.16862222,565.1489417,HRO,86.6,D,September
9/19/2020,98.269,563.0810708,HRO,86.73,D,September
9/20/2020,96.4886,556.9613958,HRO,86.9,D,September
9/21/2020,96.37173333,557.6915042,HRO,86.93,D,September
9/22/2020,96.4468,555.3187917,HRO,86.87,D,September
9/23/2020,96.40821,558.5084917,HRO,87.16,D,September
9/24/2020,94.995,557.8530042,HRO,87.48,D,September
9/25/2020,92.95919167,546.5563333,HRO,87.7,D,September
9/25/2020,82.70676667,556.1052632,ONG,87.7,D,September
9/26/2020,90.58707778,536.4051542,HRO,87.83,D,September
9/26/2020,85.20597,568.75,ONG,87.83,D,September
9/27/2020,89.80535556,533.835375,HRO,87.89,D,September
9/27/2020,86.86022,572.375,ONG,87.89,D,September
9/28/2020,88.50133333,530.3603083,HRO,87.94,D,September
9/28/2020,86.27858,570.2916667,ONG,87.94,D,September
9/29/2020,85.99294444,518.284075,HRO,88.2,D,September
9/29/2020,85.7684,566.8333333,ONG,88.2,D,September
9/30/2020,83.89188889,508.7565958,HRO,88.45,D,September
9/30/2020,85.43163333,563.75,ONG,88.45,D,September
10/1/2020,83.230675,505.0464292,HRO,88.35,C,October
10/1/2020,76.31105455,538.4782609,ONG,88.35,C,October
10/2/2020,84.56893333,511.8823167,HRO,88.37,C,October
10/2/2020,59.65051,474.3333333,ONG,88.37,C,October
10/3/2020,83.62892222,508.6464458,HRO,88.38,C,October
10/3/2020,55.11517778,461,ONG,88.38,C,October
10/4/2020,83.94598182,508.2132292,HRO,88.42,C,October
10/4/2020,64.20428889,495.7083333,ONG,88.42,C,October
10/5/2020,82.98068,502.7774042,HRO,88.45,C,October
10/5/2020,76.71250833,531.1666667,ONG,88.45,C,October
10/6/2020,82.91484444,502.2055083,HRO,88.46,C,October
10/6/2020,76.49158,530.3333333,ONG,88.46,C,October
10/7/2020,82.40447273,500.5359542,HRO,88.34,C,October
10/7/2020,71.87278889,511.0833333,ONG,88.34,C,October
10/8/2020,82.54388,500.1562875,HRO,88.31,C,October
10/8/2020,54.87123636,457.9166667,ONG,88.31,C,October
10/9/2020,82.21521111,499.318075,HRO,88.24,C,October
10/9/2020,61.6125,473.2916667,ONG,88.24,C,October
10/10/2020,82.3185,499.8518,HRO,88.16,C,October
10/10/2020,65.32155556,495,ONG,88.16,C,October
10/11/2020,83.17499,502.6132,HRO,88.07,C,October
10/11/2020,63.93504545,493.1666667,ONG,88.07,C,October
10/12/2020,83.28938889,502.992625,HRO,88.04,C,October
10/12/2020,55.3714,459,ONG,88.04,C,October
10/13/2020,81.08802727,493.82165,HRO,88.09,C,October
10/13/2020,55.13254,459.5833333,ONG,88.09,C,October
10/14/2020,79.71455,487.5405375,HRO,88.02,C,October
10/14/2020,56.44126667,465.0833333,ONG,88.02,C,October
10/15/2020,78.00057778,485.7423462,HRO,87.99,C,October
10/15/2020,57.57426364,468.375,ONG,87.99,C,October
10/16/2020,55.7153,462.2916667,ONG,87.98,C,October
10/17/2020,55.99545556,463.9583333,ONG,87.93,C,October
10/18/2020,56.58134,467.375,ONG,87.79,C,October
10/19/2020,56.6647375,467.4166667,ONG,87.66,C,October
10/20/2020,55.44653,463.1666667,ONG,87.59,C,October
10/21/2020,57.797525,460.8333333,ONG,87.51,C,October
10/22/2020,60.53785,464.5238095,ONG,87.46,C,October
10/23/2020,59.92716667,462.6363636,ONG,87.43,C,October
10/26/2020,58.94785556,456.125,ONG,86.86,C,October
10/27/2020,74.76058,480.0130667,HRO,86.78,C,October
10/27/2020,59.77163333,458.8333333,ONG,86.78,C,October
10/28/2020,74.99666667,483.4493667,HRO,86.76,C,October
10/28/2020,61.9134,465.4583333,ONG,86.76,C,October
10/29/2020,75.40205455,485.0800792,HRO,86.64,C,October
10/29/2020,63.99194,472.6666667,ONG,86.64,C,October
10/30/2020,75.17558,483.0828208,HRO,86.47,C,October
10/30/2020,66.68227778,481.9583333,ONG,86.47,C,October
10/31/2020,73.08526667,474.8322042,HRO,86.34,C,October
10/31/2020,68.21732727,488.4166667,ONG,86.34,C,October
11/1/2020,71.9048,469.7416667,HRO,86.14,C,November
11/1/2020,68.22022,485.7083333,ONG,86.14,C,November
11/2/2020,71.87733,469.7698792,HRO,85.97,C,November
11/2/2020,66.96032222,482.5833333,ONG,85.97,C,November
11/3/2020,72.16566667,470.4705417,HRO,85.84,C,November
11/3/2020,65.02826667,474.75,ONG,85.84,C,November
11/4/2020,72.53062727,471.12585,HRO,85.72,C,November
11/4/2020,71.28525833,495.2083333,ONG,85.72,C,November
11/5/2020,72.59708,471.4450833,HRO,85.68,C,November
11/5/2020,71.3087,496.5416667,ONG,85.68,C,November
11/6/2020,72.63198889,471.7713583,HRO,85.64,C,November
11/6/2020,67.78774,486.7916667,ONG,85.64,C,November
11/7/2020,74.43977273,477.6995917,HRO,85.58,C,November
11/7/2020,61.09693,461.1666667,ONG,85.58,C,November
11/8/2020,77.82715,495.3451625,HRO,85.39,C,November
11/8/2020,69.74687,487.5416667,ONG,85.39,C,November
11/9/2020,76.14983333,485.1793458,HRO,85.22,C,November
11/9/2020,68.54593,485.6666667,ONG,85.22,C,November
11/10/2020,76.5801,487.3115208,HRO,85.12,C,November
11/10/2020,62.76426,465.8333333,ONG,85.12,C,November
11/11/2020,78.17659,494.398025,HRO,85.14,C,November
11/11/2020,65.31577778,474.7083333,ONG,85.14,C,November
11/12/2020,80.6624,504.8160417,HRO,85.14,C,November
11/12/2020,65.86018182,474.4166667,ONG,85.14,C,November
11/13/2020,81.32188182,509.5585125,HRO,85.2,C,November
11/13/2020,69.12708,478.75,ONG,85.2,C,November
11/14/2020,83.30611111,523.5873333,HRO,85.17,C,November
11/14/2020,70.63135,488.9583333,ONG,85.17,C,November
11/15/2020,84.9456,529.9870417,HRO,85.15,C,November
11/15/2020,71.34697778,489.625,ONG,85.15,C,November
11/16/2020,85.13161818,531.3193042,HRO,85.13,C,November
11/16/2020,71.45552727,489.4583333,ONG,85.13,C,November
11/17/2020,86.62541,540.3059292,HRO,85.09,C,November
11/17/2020,73.01941,496.0833333,ONG,85.09,C,November
11/18/2020,87.17763333,546.6692917,HRO,85.03,C,November
11/18/2020,74.8527,508.25,ONG,85.03,C,November
11/19/2020,89.46289091,551.9454917,HRO,84.9,C,November
11/19/2020,75.05558182,510.75,ONG,84.9,C,November
11/20/2020,91.14178889,562.666525,HRO,84.8,C,November
11/20/2020,75.78455,514.625,ONG,84.8,C,November
11/21/2020,90.80365,576.13545,HRO,84.71,C,November
11/21/2020,77.06106667,520.5,ONG,84.71,C,November
11/22/2020,90.94887273,575.0368667,HRO,84.8,C,November
11/22/2020,77.22510909,523.625,ONG,84.8,C,November
11/23/2020,91.72646667,570.3862,HRO,84.85,C,November
11/23/2020,77.67124,522.375,ONG,84.85,C,November
11/24/2020,93.11041,575.3125542,HRO,84.91,C,November
11/24/2020,64.73012222,478.5454545,ONG,84.91,C,November
11/25/2020,91.38460909,569.9910958,HRO,84.93,C,November
11/25/2020,71.91965,506.65,ONG,84.93,C,November
11/26/2020,91.82025556,569.6726375,HRO,84.93,C,November
11/26/2020,68.85497273,489.5652174,ONG,84.93,C,November
11/27/2020,91.89793,565.7450542,HRO,85,C,November
11/27/2020,75.59825556,513.8947368,ONG,85,C,November
11/28/2020,91.23623636,564.5688833,HRO,85.08,C,November
11/28/2020,76.25374,519.1818182,ONG,85.08,C,November
11/29/2020,92.10553333,569.8665958,HRO,85.19,C,November
11/29/2020,80.41016,532.5416667,ONG,85.19,C,November
11/30/2020,93.2418,574.0219792,HRO,85.33,C,November
11/30/2020,84.91987,554.1666667,ONG,85.33,C,November
12/1/2020,94.84974545,583.1313792,HRO,85.42,C,December
12/1/2020,82.48296,542.6666667,ONG,85.42,C,December
12/2/2020,96.39118889,592.4929292,HRO,85.44,C,December
12/2/2020,82.55008889,541.125,ONG,85.44,C,December
12/3/2020,97.12919,599.900625,HRO,85.45,C,December
12/3/2020,83.70472727,544.625,ONG,85.45,C,December
12/4/2020,98.77369091,612.9878609,HRO,85.45,C,December
12/4/2020,84.18669,546.5833333,ONG,85.45,C,December
12/5/2020,99.28728889,612.5735292,HRO,85.43,C,December
12/5/2020,83.94214444,544.3333333,ONG,85.43,C,December
12/6/2020,99.97761,614.9342083,HRO,85.39,C,December
12/6/2020,84.52199091,547.5,ONG,85.39,C,December
12/7/2020,100.4967091,620.4688958,HRO,85.33,C,December
12/7/2020,76.90275,527.7083333,ONG,85.33,C,December
12/8/2020,99.47694444,618.7030542,HRO,85.28,C,December
12/8/2020,73.10973,503.7727273,ONG,85.28,C,December
12/9/2020,99.49605,620.5383792,HRO,85.24,C,December
12/9/2020,70.06825556,496.8421053,ONG,85.24,C,December
12/10/2020,99.97071818,625.4875042,HRO,85.21,C,December
12/10/2020,78.01913,525.7083333,ONG,85.21,C,December
12/11/2020,99.00726667,614.7520042,HRO,84.97,C,December
12/11/2020,83.98395455,552.625,ONG,84.97,C,December
12/12/2020,99.2036,612.9679458,HRO,84.69,C,December
12/12/2020,77.21383333,541.8947368,ONG,84.69,C,December
12/13/2020,99.75029091,614.5412417,HRO,84.07,C,December
12/13/2020,68.80716,494.2916667,ONG,84.07,C,December
12/14/2020,99.55975556,611.8358875,HRO,83.46,C,December
12/14/2020,73.0575,512.5555556,ONG,83.46,C,December
12/15/2020,99.61172,609.4310958,HRO,82.86,C,December
12/15/2020,74.22320909,501.4166667,ONG,82.86,C,December
12/16/2020,99.63852727,606.437325,HRO,82.38,C,December
12/16/2020,81.11628,546.7083333,ONG,82.38,C,December
12/17/2020,99.37855,611.9490833,HRO,81.87,C,December
12/17/2020,84.14196,564.125,ONG,81.87,C,December
12/18/2020,101.4005167,625.714225,HRO,81.65,C,December
12/18/2020,83.57897143,566.0416667,ONG,81.65,C,December
12/19/2020,101.0060778,626.8422208,HRO,81.43,C,December
12/19/2020,85.08745,567,ONG,81.43,C,December
12/20/2020,101.815325,639.2089125,HRO,81.24,C,December
12/20/2020,86.94746,567,ONG,81.24,C,December
12/21/2020,102.1802111,641.9630125,HRO,81.1,C,December
12/21/2020,85.21717,567,ONG,81.1,C,December
12/22/2020,102.3136818,651.3698773,HRO,81.18,C,December
12/22/2020,87.73408,567,ONG,81.18,C,December
12/23/2020,101.1542,660.1767208,HRO,81.38,C,December
12/23/2020,90.23217143,567,ONG,81.38,C,December
12/24/2020,102.61944,650.4268292,HRO,81.73,C,December
12/24/2020,93.8895375,567,ONG,81.73,C,December
12/25/2020,103.3552778,644.2478,HRO,82.15,C,December
12/25/2020,94.60355,567,ONG,82.15,C,December
12/26/2020,103.6153455,643.8921542,HRO,82.57,C,December
12/26/2020,95.47731111,567,ONG,82.57,C,December
12/27/2020,104.10551,633.1364542,HRO,82.85,C,December
12/27/2020,96.25748182,567,ONG,82.85,C,December
12/28/2020,104.8387111,646.6359333,HRO,83.09,C,December
12/28/2020,95.89381,567,ONG,83.09,C,December
12/29/2020,105.7169182,664.4197833,HRO,83.13,C,December
12/29/2020,95.95722222,592.6111111,ONG,83.13,C,December
12/30/2020,107.20417,670.7703958,HRO,83.09,C,December
12/30/2020,96.2551,672.3333333,ONG,83.09,C,December
12/31/2020,106.7156556,677.7546583,HRO,83.04,C,December
12/31/2020,96.87202222,678.3333333,ONG,83.04,C,December
1/1/2021,107.3188091,693.146425,HRO,82.99,C,January
1/1/2021,96.38721111,678.3333333,ONG,82.99,C,January
1/2/2021,107.44406,712.4442042,HRO,82.96,C,January
1/2/2021,97.1682,676.7916667,ONG,82.96,C,January
1/3/2021,107.1351778,708.1599375,HRO,82.96,C,January
1/4/2021,107.7058,702.8819333,HRO,82.99,C,January
1/5/2021,108.29764,699.8538625,HRO,82.97,C,January
1/5/2021,96.74646,674.5416667,ONG,82.97,C,January
1/6/2021,108.8518889,701.8743083,HRO,82.99,C,January
1/7/2021,109.2568,703.59845,HRO,83,C,January
1/8/2021,109.46736,697.6083333,HRO,83.06,C,January
1/9/2021,109.5631222,678.9775917,HRO,83.19,C,January
1/10/2021,109.6677364,669.437875,HRO,83.25,C,January
1/11/2021,109.76299,662.2794208,HRO,83.33,C,January
1/12/2021,109.3921,666.4472792,HRO,83.25,C,January
1/13/2021,109.7868636,669.37065,HRO,83.17,C,January
1/14/2021,110.06418,670.9386042,HRO,83.1,C,January
1/15/2021,110.0723,671.0916917,HRO,83.06,C,January
1/16/2021,110.2782556,676.3681417,HRO,83.03,C,January
1/17/2021,110.69791,682.980975,HRO,82.97,C,January
1/18/2021,111.2513364,685.9325458,HRO,82.87,C,January
1/19/2021,112.2278556,685.6736417,HRO,82.82,C,January
1/20/2021,113.46469,690.98485,HRO,82.96,C,January
1/21/2021,113.5777333,689.950625,HRO,83.13,C,January
1/25/2021,117.6284571,690.6155042,HRO,83.14,C,January
1/26/2021,118.8640556,690.2008042,HRO,83.08,C,January
1/27/2021,118.7893091,689.3071333,HRO,82.5,C,January
1/28/2021,117.4363,691.0847,HRO,81.58,C,January
1/29/2021,115.9918545,702.6336292,HRO,80.65,C,January
1/30/2021,116.7042444,704.108225,HRO,79.74,C,January
1/30/2021,46.8658,732.0833333,ONG,79.74,C,January
1/31/2021,117.16996,710.6755708,HRO,78.85,C,January
1/31/2021,111.0015125,742.4166667,ONG,78.85,C,January
2/1/2021,116.8643545,718.4302667,HRO,78.21,C,February
2/2/2021,115.3132444,735.6539708,HRO,77.86,C,February
2/2/2021,116.6735875,742.375,ONG,77.86,C,February
2/3/2021,113.1408,745.0459417,HRO,77.61,C,February
2/4/2021,103.8427455,712.4559958,HRO,77.36,C,February
2/5/2021,101.4718889,692.6382708,HRO,77.09,C,February
2/6/2021,102.2226364,689.2276458,HRO,76.86,C,February
2/7/2021,107.54319,695.46145,HRO,76.86,C,February
2/7/2021,114.89672,742.0833333,ONG,76.86,C,February
2/8/2021,110.9317222,709.7401208,HRO,76.96,C,February
2/8/2021,115.1945889,739.4166667,ONG,76.96,C,February
2/9/2021,112.61651,718.5233167,HRO,77.25,C,February
2/10/2021,114.96848,726.6417833,HRO,77.38,C,February
2/11/2021,118.9131125,734.1546583,HRO,77.33,C,February
2/12/2021,119.82404,753.7824083,HRO,77.27,C,February
2/13/2021,121.48649,770.6570417,HRO,77.21,C,February
2/14/2021,122.01354,784.2008958,HRO,77.11,C,February
2/15/2021,122.1871,785.9769708,HRO,76.97,C,February
2/16/2021,121.62628,780.3094042,HRO,77.05,C,February
2/17/2021,119.65901,763.8961208,HRO,77.1,C,February
2/18/2021,114.0085,691.7275125,HRO,77.22,C,February
2/19/2021,111.67107,683.0367375,HRO,77.39,C,February
2/20/2021,107.88251,661.646,HRO,77.63,C,February
2/21/2021,105.43391,628.04215,HRO,77.88,C,February
2/22/2021,102.24127,602.8643958,HRO,78.06,C,February
2/23/2021,100.76796,595.8981375,HRO,78.19,C,February
2/24/2021,100.5071,593.4816792,HRO,78.33,C,February
2/26/2021,101.3363636,631.8029167,HRO,78.67,C,February
2/27/2021,101.9656778,641.453975,HRO,78.76,C,February
2/28/2021,100.80529,639.4015,HRO,78.87,C,February
3/1/2021,100.3667455,633.9952292,HRO,79.02,C,March
3/2/2021,99.90963333,633.2524042,HRO,79.12,C,March
3/3/2021,99.18801,633.0312708,HRO,79.24,C,March
3/4/2021,99.12915455,632.0209,HRO,79.29,C,March
3/5/2021,98.95306667,631.2199875,HRO,79.38,C,March
3/6/2021,98.71062,630.1509708,HRO,79.4,C,March
3/7/2021,98.12417273,630.7268583,HRO,79.42,C,March
3/8/2021,97.65132222,630.1665583,HRO,79.49,C,March
3/9/2021,100.84403,645.9974043,HRO,79.46,C,March
3/10/2021,100.40988,638.2341455,HRO,79.34,C,March
3/11/2021,101.1276818,644.9707167,HRO,79.16,C,March
3/12/2021,101.69301,646.8444708,HRO,78.9,C,March
3/13/2021,101.3091444,645.5381458,HRO,78.65,C,March
3/14/2021,101.8558909,645.011825,HRO,78.48,C,March
3/15/2021,103.25894,654.4912167,HRO,78.49,C,March
3/15/2021,71.17326,534.7083333,ONG,78.49,C,March
3/16/2021,104.9296444,668.5106958,HRO,78.62,C,March
3/16/2021,80.6193,586.6,ONG,78.62,C,March
3/17/2021,108.4021,695.1132625,HRO,78.72,C,March
3/18/2021,111.8894182,731.5694958,HRO,78.6,C,March
3/18/2021,88.58816667,626.1666667,ONG,78.6,C,March
3/19/2021,112.5384333,739.048375,HRO,78.39,C,March
3/19/2021,89.85306364,633.4583333,ONG,78.39,C,March
3/20/2021,112.36125,742.6515708,HRO,78.14,C,March
3/20/2021,91.05825,628.75,ONG,78.14,C,March
3/21/2021,111.8948273,736.6282958,HRO,77.88,C,March
3/21/2021,87.61134444,615.7083333,ONG,77.88,C,March
3/22/2021,108.3910222,710.7143083,HRO,77.62,C,March
3/22/2021,89.35611,620.5,ONG,77.62,C,March
3/23/2021,106.12504,687.39025,HRO,77.5,C,March
3/23/2021,88.65758,616.5416667,ONG,77.5,C,March
3/24/2021,101.2017636,653.4426875,HRO,77.51,C,March
3/24/2021,86.18652,621.4736842,ONG,77.51,C,March
3/25/2021,100.1061333,639.1684083,HRO,77.58,C,March
3/25/2021,77.6752,547.4166667,ONG,77.58,C,March
3/26/2021,103.63284,661.5195,HRO,77.66,C,March
3/26/2021,74.85263333,534.7916667,ONG,77.66,C,March
3/27/2021,104.7495545,672.5989208,HRO,77.77,C,March
3/27/2021,73.86058889,532.5416667,ONG,77.77,C,March
3/28/2021,104.7543889,672.2359208,HRO,77.9,C,March
3/28/2021,75.01462727,534.9166667,ONG,77.9,C,March
3/29/2021,105.20351,672.7611667,HRO,78.03,C,March
3/29/2021,74.87092,534.1666667,ONG,78.03,C,March
3/30/2021,105.50664,675.9941875,HRO,78.16,C,March
3/30/2021,75.98161111,539.7916667,ONG,78.16,C,March
3/31/2021,105.33643,676.408725,HRO,78.29,C,March
3/31/2021,75.95885556,539.375,ONG,78.29,C,March
4/1/2021,105.07469,677.1477917,HRO,78.41,C,April
4/1/2021,76.26186667,536.5,ONG,78.41,C,April
4/2/2021,105.50378,682.9004478,HRO,78.52,C,April
4/2/2021,73.3786,536.3181818,ONG,78.52,C,April
4/3/2021,105.92741,692.1185792,HRO,78.6,C,April
4/4/2021,106.10748,693.2962458,HRO,78.65,C,April
4/4/2021,68.5915875,536.0416667,ONG,78.65,C,April
4/5/2021,105.47235,693.089025,HRO,78.74,C,April
4/5/2021,68.92903333,536.75,ONG,78.74,C,April
4/6/2021,104.87741,690.6788958,HRO,78.8,C,April
4/6/2021,69.11375556,535.0416667,ONG,78.8,C,April
4/7/2021,105.28969,690.270275,HRO,78.87,C,April
4/7/2021,69.61093333,535.2916667,ONG,78.87,C,April
4/8/2021,105.4559,692.0731875,HRO,78.93,C,April
4/8/2021,69.33421111,534.1666667,ONG,78.93,C,April
4/9/2021,106.1798,698.7247458,HRO,79.04,C,April
4/9/2021,68.88666667,533.5,ONG,79.04,C,April
4/10/2021,108.03971,709.8265542,HRO,79.11,C,April
4/11/2021,108.03311,710.8687208,HRO,79.17,C,April
4/12/2021,107.96479,707.8247125,HRO,79.23,C,April
4/13/2021,109.39502,712.1694958,HRO,79.31,C,April
4/14/2021,108.14038,706.3782875,HRO,79.36,C,April
4/15/2021,105.41935,695.1506917,HRO,79.43,C,April
4/15/2021,92.46666667,707,TRP,79.43,C,April
4/16/2021,104.96883,692.1847087,HRO,79.51,C,April
4/16/2021,89.93294118,684,TRP,79.51,C,April
4/17/2021,105.04323,691.8463375,HRO,79.51,C,April
4/17/2021,89.60107143,669.0833333,TRP,79.51,C,April
4/18/2021,104.18678,689.4501958,HRO,79.59,C,April
4/18/2021,87.29344828,648,TRP,79.59,C,April
4/19/2021,104.79295,686.8559,HRO,79.72,C,April
4/19/2021,80.26035714,601.1666667,TRP,79.72,C,April
4/20/2021,94.78086,671.25445,HRO,79.85,C,April
4/20/2021,68.015,505.5416667,TRP,79.85,C,April
4/21/2021,93.68454,664.4084083,HRO,79.98,C,April
4/21/2021,76.75066,531.0416667,ONG,79.98,C,April
4/21/2021,59.97894737,417.5833333,TRP,79.98,C,April
4/22/2021,93.33618571,661.3210625,HRO,80.16,C,April
4/22/2021,77.63362,531.2916667,ONG,80.16,C,April
4/22/2021,51.39772727,386.9166667,TRP,80.16,C,April
4/23/2021,93.3587,659.3114333,HRO,80.36,C,April
4/23/2021,77.52016,531.5416667,ONG,80.36,C,April
4/23/2021,54.13,393.875,TRP,80.36,C,April
4/24/2021,78.17222,531.25,ONG,80.57,C,April
4/24/2021,55.15892857,400.75,TRP,80.57,C,April
4/25/2021,77.34115,530.7083333,ONG,80.75,C,April
4/25/2021,54.61821429,396.2916667,TRP,80.75,C,April
4/26/2021,77.22098889,530.5416667,ONG,80.92,C,April
4/26/2021,52.98607143,385.5833333,TRP,80.92,C,April
4/27/2021,77.52357273,530.5,ONG,81.07,C,April
4/27/2021,49.63931034,361.3333333,TRP,81.07,C,April
4/28/2021,77.47818,535.7083333,ONG,81.22,C,April
4/28/2021,49.15482759,356.875,TRP,81.22,C,April
4/29/2021,78.32135,541.625,ONG,81.43,C,April
4/29/2021,60.402,366.3333333,TRP,81.43,C,April
4/30/2021,76.77806,530.5,ONG,81.8,C,April
4/30/2021,56.73035714,414.0833333,TRP,81.8,C,April
5/1/2021,75.98718,531.0416667,ONG,82.16,C,May
5/1/2021,62.83862069,452.625,TRP,82.16,C,May
5/2/2021,75.28857778,532.4166667,ONG,82.4,C,May
5/2/2021,65.63862069,471.5,TRP,82.4,C,May
5/3/2021,76.12008,537.4166667,ONG,82.64,C,May
5/3/2021,64.62321429,467.5,TRP,82.64,C,May
5/4/2021,75.85656364,536.25,ONG,82.95,C,May
5/4/2021,64.44857143,467.0416667,TRP,82.95,C,May
5/5/2021,75.10093333,530.625,ONG,83.32,C,May
5/5/2021,64.776,471.9166667,TRP,83.32,C,May
5/6/2021,74.9006,530.3333333,ONG,83.73,C,May
5/7/2021,74.98214444,530.25,ONG,84.02,C,May
5/8/2021,74.65869091,531.9583333,ONG,84.19,C,May
5/9/2021,74.33676,532.1666667,ONG,84.29,C,May
5/10/2021,74.2834,530.9166667,ONG,84.26,C,May
5/10/2021,68.88928571,496.875,TRP,84.26,C,May
5/11/2021,74.084375,531.8333333,ONG,84.25,C,May
5/11/2021,69.09,499.7083333,TRP,84.25,C,May
5/12/2021,73.6668,535.375,ONG,84.26,C,May
5/12/2021,69.09928571,499.3333333,TRP,84.26,C,May
5/13/2021,72.71286,532.25,ONG,84.24,C,May
5/13/2021,68.89892857,496.4583333,TRP,84.24,C,May
5/14/2021,72.8557,531.7916667,ONG,84.21,C,May
5/14/2021,69.6775,500.875,TRP,84.21,C,May
5/15/2021,72.59983,532.0416667,ONG,84.14,C,May
5/15/2021,71.43,513.8333333,TRP,84.14,C,May
5/16/2021,72.384575,531.9166667,ONG,84.08,C,May
5/16/2021,73.29428571,527.7083333,TRP,84.08,C,May
5/17/2021,70.52588,532.5833333,ONG,84.03,C,May
5/17/2021,73.72333333,528.6666667,TRP,84.03,C,May
5/18/2021,69.47161,533.25,ONG,84.01,C,May
5/19/2021,69.11107,533.5416667,ONG,83.98,C,May
5/19/2021,67.71181818,486.875,TRP,83.98,C,May
5/20/2021,78.18727143,541.034925,HRO,83.88,C,May
5/20/2021,69.20181,533.25,ONG,83.88,C,May
5/20/2021,63.23608696,458.1666667,TRP,83.88,C,May
5/21/2021,78.68069,542.220475,HRO,83.83,C,May
5/21/2021,69.30757,532.75,ONG,83.83,C,May
5/21/2021,60.39689655,431.75,TRP,83.83,C,May
5/22/2021,81.92448182,555.0273,HRO,83.83,C,May
5/22/2021,69.11719,532.8333333,ONG,83.83,C,May
5/22/2021,60.84392857,432.5416667,TRP,83.83,C,May
5/23/2021,82.97784444,561.691225,HRO,83.81,C,May
5/23/2021,68.90715,532.4166667,ONG,83.81,C,May
5/23/2021,63.11793103,446.5416667,TRP,83.81,C,May
5/24/2021,81.90569,554.3728583,HRO,83.79,C,May
5/24/2021,68.5045,531.25,ONG,83.79,C,May
5/24/2021,63.94892857,451.5833333,TRP,83.79,C,May
5/25/2021,80.99236364,549.2162333,HRO,83.8,C,May
5/25/2021,68.47124,531.25,ONG,83.8,C,May
5/25/2021,67.22461538,461.0833333,TRP,83.8,C,May
5/26/2021,80.40744444,544.4489786,HRO,83.85,C,May
5/26/2021,68.70866667,532.25,ONG,83.85,C,May
5/26/2021,68.49413793,486.5833333,TRP,83.85,C,May
5/27/2021,80.49837,545.257475,HRO,83.94,C,May
5/27/2021,68.96864,533.375,ONG,83.94,C,May
5/27/2021,72.23464286,508.875,TRP,83.94,C,May
5/28/2021,80.87130909,546.1432167,HRO,84.09,C,May
5/28/2021,69.17777273,534.5833333,ONG,84.09,C,May
5/28/2021,71.75363636,504.2916667,TRP,84.09,C,May
5/29/2021,80.73032222,540.4707958,HRO,84.3,C,May
5/29/2021,68.57817778,532.6666667,ONG,84.3,C,May
5/30/2021,80.5798,538.8460292,HRO,84.56,C,May
5/30/2021,68.71073,533,ONG,84.56,C,May
5/31/2021,81.03184545,543.895225,HRO,84.89,C,May
5/31/2021,68.81058889,532.9166667,ONG,84.89,C,May
6/1/2021,81.5565,546.4125542,HRO,85.32,C,June
6/1/2021,68.65513636,532.6666667,ONG,85.32,C,June
6/2/2021,81.73044,549.2030208,HRO,85.71,C,June
6/2/2021,69.77156,536.75,ONG,85.71,C,June
6/2/2021,78.25210526,531.2083333,TRP,85.71,C,June
6/3/2021,82.45516667,556.2290053,HRO,86.17,C,June
6/3/2021,68.82279,533.7916667,ONG,86.17,C,June
6/3/2021,78.98965517,533.5833333,TRP,86.17,C,June
6/4/2021,68.87926667,533.0833333,ONG,86.64,C,June
6/4/2021,79.82857143,536.625,TRP,86.64,C,June
6/5/2021,68.78783636,531.6666667,ONG,86.97,C,June
6/5/2021,81.15275862,545.25,TRP,86.97,C,June
6/6/2021,68.76791,533.6666667,ONG,87.27,C,June
6/6/2021,82.372,548.5,TRP,87.27,C,June
6/7/2021,85.90948,559.3139091,HRO,87.57,C,June
6/7/2021,68.69046667,533.9166667,ONG,87.57,C,June
6/7/2021,83.14875,553.5833333,TRP,87.57,C,June
6/8/2021,86.72204444,558.7250833,HRO,87.79,C,June
6/8/2021,68.58351,534.125,ONG,87.79,C,June
6/8/2021,84.46095238,556.625,TRP,87.79,C,June
6/9/2021,88.10332727,560.8232083,HRO,87.88,C,June
6/9/2021,72.0236,549.5833333,ONG,87.88,C,June
6/9/2021,85.43642857,560.2916667,TRP,87.88,C,June
6/10/2021,89.80921,564.5375625,HRO,87.88,C,June
6/10/2021,68.55048889,535.8333333,ONG,87.88,C,June
6/10/2021,82.37964286,569.6666667,TRP,87.88,C,June
6/11/2021,90.88702222,567.253925,HRO,87.89,C,June
6/11/2021,68.34123,533.7916667,ONG,87.89,C,June
6/11/2021,79.99206897,575.9583333,TRP,87.89,C,June
6/12/2021,90.7951,570.5811542,HRO,87.93,C,June
6/12/2021,68.40148,532.7916667,ONG,87.93,C,June
